position_grid,position_final,dr_position_champ,dr_points,milliseconds,fastestLapTime,ct_points,ct_position,ct_wins,dr_wins,pt_stop,pt_dur_milliseconds,run_win,status
9,5,5,10.0,6231806,1:46.856,35.0,5,0,0,3,21241.5,0,Finished
13,6,6,8.0,6233449,1:47.403,10.0,9,0,0,3,21544.0,0,Finished
18,11,11,0.0,6242803,1:47.925,10.0,9,0,0,10,29278.0,0,Finished
12,7,7,6.0,6235222,1:47.449,36.0,4,0,0,3,39040.5,0,Finished
16,9,9,2.0,6238443,1:47.666,36.0,4,0,0,10,20932.0,0,Finished
10,8,8,4.0,6236837,1:46.815,4.0,10,0,0,3,20486.5,0,Finished
19,10,10,1.0,6242321,1:48.288,13.0,7,0,0,6,21085.666666666668,0,Finished
17,12,12,0.0,6249011,1:48.035,13.0,7,0,0,3,21034.5,0,Finished
15,13,13,0.0,6264954,1:48.155,11.0,8,0,0,3,28693.0,0,Finished
1,1,1,25.0,5729972,1:19.133,153.0,1,2,2,1,22085.0,1,Finished
2,2,2,18.0,5750565,1:19.478,153.0,1,2,0,1,23213.0,0,Finished
5,3,3,15.0,5756845,1:19.422,80.0,3,1,0,1,21740.0,0,Finished
6,5,5,10.0,5780030,1:18.441,80.0,3,1,1,1,21618.0,0,Finished
3,4,4,12.0,5757556,1:19.128,126.0,2,2,2,3,23163.5,0,Finished
1,1,1,25.0,6174807,1:15.562,107.0,3,2,2,1,24542.0,1,Finished
20,9,9,2.0,6200124,1:14.260,107.0,3,2,0,1,24111.0,0,Finished
2,2,2,18.0,6182143,1:16.065,156.0,2,2,2,1,23964.0,0,Finished
4,4,4,12.0,6192934,1:16.392,156.0,2,2,0,1,24263.0,0,Finished
3,3,3,15.0,6191820,1:16.270,178.0,1,2,2,1,23739.0,0,Finished
5,5,5,10.0,6193629,1:16.312,178.0,1,2,0,1,24020.0,0,Finished
6,6,6,8.0,6198474,1:17.027,26.0,6,0,0,1,24663.0,0,Finished
9,12,12,0.0,6245268,1:17.546,26.0,6,0,0,1,29379.0,0,Finished
10,7,7,6.0,6199138,1:17.099,19.0,7,0,0,1,24296.0,0,Finished
11,8,8,4.0,6199646,1:16.061,46.0,4,0,0,1,25213.0,0,Finished
8,10,10,1.0,6243820,1:17.491,46.0,4,0,0,1,24874.0,0,Finished
16,11,11,0.0,6244671,1:16.936,11.0,9,0,0,1,24291.0,0,Finished
19,13,13,0.0,6249630,1:17.476,19.0,8,0,0,1,24237.0,0,Finished
1,1,1,25.0,5311377,1:13.964,189.0,2,3,3,1,23529.0,1,Finished
5,6,6,8.0,5338561,1:14.075,189.0,2,3,0,1,23645.0,0,Finished
2,2,2,18.0,5318753,1:13.992,206.0,1,2,0,1,23775.0,0,Finished
4,5,5,10.0,5332936,1:14.183,206.0,1,2,2,1,23335.0,0,Finished
3,3,3,15.0,5319737,1:13.864,134.0,3,2,0,1,23137.0,0,Finished
6,4,4,12.0,5332269,1:14.159,134.0,3,2,2,1,23279.0,0,Finished
1,1,1,25.0,5411385,1:34.509,237.0,1,3,3,1,24310.0,1,Finished
2,7,7,6.0,5492017,1:34.225,237.0,1,3,0,3,29310.5,0,Finished
4,2,2,18.0,5418475,1:34.275,164.0,3,2,0,1,24395.0,0,Finished
5,4,4,12.0,5446121,1:35.382,164.0,3,2,2,1,24309.0,0,Finished
6,3,3,15.0,5437273,1:34.398,214.0,2,3,0,1,24289.0,0,Finished
3,5,5,10.0,5473320,1:34.485,214.0,2,3,3,3,31820.5,0,Finished
9,6,6,8.0,5490749,1:35.425,27.0,7,0,0,1,25419.0,0,Finished
7,8,8,4.0,5498569,1:35.638,62.0,4,0,0,1,25423.0,0,Finished
12,9,9,2.0,5503374,1:35.873,62.0,4,0,0,1,25016.0,0,Finished
8,10,10,1.0,5505258,1:35.977,13.0,9,0,0,1,25026.0,0,Finished
4,1,1,25.0,4916024,1:07.442,189.0,3,3,1,1,21214.0,1,Finished
3,2,2,18.0,4917528,1:06.957,247.0,1,3,0,1,21552.0,0,Finished
6,3,3,15.0,4919205,1:07.082,247.0,1,3,3,1,23912.0,0,Finished
2,1,1,25.0,5249784,1:30.696,287.0,1,4,4,3,28425.5,1,Finished
3,3,3,15.0,5253436,1:30.795,287.0,1,4,0,3,33779.0,0,Finished
1,2,2,18.0,5252048,1:31.245,267.0,2,3,3,1,28982.0,0,Finished
4,4,4,12.0,5258667,1:31.377,267.0,2,3,0,1,27894.0,0,Finished
6,5,5,10.0,5259284,1:31.589,199.0,3,3,2,3,28097.5,0,Finished
11,6,6,8.0,5278004,1:33.405,70.0,4,0,0,1,28719.0,0,Finished
10,7,7,6.0,5279714,1:33.606,49.0,6,0,0,1,29410.0,0,Finished
12,10,10,1.0,5284492,1:33.472,49.0,6,0,0,3,28743.5,0,Finished
13,8,8,4.0,5280899,1:33.482,48.0,7,0,0,3,28377.0,0,Finished
17,11,11,0.0,5285558,1:33.551,48.0,7,0,0,3,28471.0,0,Finished
7,9,9,2.0,5282972,1:33.604,51.0,5,0,0,1,28450.0,0,Finished
19,12,12,0.0,5287890,1:33.869,4.0,10,0,0,1,27774.0,0,Finished
18,14,14,0.0,5297897,1:34.620,4.0,10,0,0,1,28224.0,0,Finished
14,13,13,0.0,5288913,1:33.465,19.0,8,0,0,3,29221.0,0,Finished
14,1,1,25.0,5549845,1:15.545,310.0,1,4,4,1,18978.0,1,Finished
2,2,2,18.0,5554380,1:15.721,310.0,1,4,0,3,26233.5,0,Finished
3,3,3,15.0,5556577,1:15.990,302.0,2,4,0,3,19817.5,0,Finished
4,4,4,12.0,5557499,1:15.852,211.0,3,3,1,6,19375.333333333332,0,Finished
7,5,5,10.0,5576454,1:17.910,80.0,4,0,0,6,20382.666666666668,0,Finished
8,12,12,0.0,5592914,1:17.430,80.0,4,0,0,6,20109.0,0,Finished
6,6,6,8.0,5578716,1:16.716,59.0,6,0,0,6,20896.0,0,Finished
5,11,11,0.0,5584764,1:17.697,59.0,6,0,0,6,27432.0,0,Finished
10,7,7,6.0,5580401,1:17.867,59.0,5,0,0,1,25130.0,0,Finished
15,8,8,4.0,5581595,1:17.941,59.0,5,0,0,1,19570.0,0,Finished
13,9,9,2.0,5582207,1:17.745,18.0,9,0,0,1,18840.0,0,Finished
17,10,10,1.0,5584042,1:17.681,20.0,8,0,0,3,19647.0,0,Finished
19,13,13,0.0,5596462,1:17.537,48.0,7,0,0,3,19699.5,0,Finished
1,1,1,25.0,5836427,1:21.107,345.0,1,5,5,1,21480.0,1,Finished
2,5,5,10.0,5886427,1:21.736,345.0,1,5,0,1,21337.0,0,Finished
4,2,2,18.0,5853550,1:20.056,335.0,2,4,4,1,23111.0,0,Finished
3,3,3,15.0,5856528,1:20.292,335.0,2,4,0,3,23150.0,0,Finished
12,4,4,12.0,5882846,1:20.012,223.0,3,3,2,1,21364.0,0,Finished
6,6,6,8.0,5909700,1:21.685,28.0,8,0,0,1,21684.0,0,Finished
2,1,1,25.0,5014476,1:46.644,360.0,2,5,5,3,20917.5,1,Finished
1,2,2,18.0,5025537,1:46.721,375.0,1,5,5,3,20873.5,0,Finished
19,4,4,12.0,5078081,1:46.286,375.0,1,5,0,6,24422.333333333332,0,Finished
7,3,3,15.0,5045848,1:46.946,238.0,3,3,1,3,21141.5,0,Finished
4,5,5,10.0,5085499,1:48.080,18.0,9,0,0,3,21412.0,0,Finished
3,6,6,8.0,5093996,1:48.078,18.0,9,0,0,3,21403.5,0,Finished
5,7,7,6.0,5100429,1:48.283,76.0,5,0,0,3,21764.0,0,Finished
9,8,8,4.0,5102115,1:47.937,76.0,5,0,0,3,22162.5,0,Finished
10,9,9,2.0,5120368,1:48.588,30.0,7,0,0,3,21544.5,0,Finished
3,1,1,25.0,4614484,1:22.497,415.0,1,6,6,1,23728.0,1,Finished
4,3,3,15.0,4628550,1:22.907,415.0,1,6,0,1,23763.0,0,Finished
1,2,2,18.0,4623189,1:23.515,390.0,2,5,0,1,23862.0,0,Finished
2,4,4,12.0,4630635,1:22.505,390.0,2,5,5,3,28260.0,0,Finished
5,5,5,10.0,4632692,1:23.609,248.0,3,3,1,1,24003.0,0,Finished
8,6,6,8.0,4672245,1:24.243,32.0,7,0,0,1,24827.0,0,Finished
14,7,7,6.0,4673162,1:24.179,32.0,7,0,0,1,25655.0,0,Finished
7,8,8,4.0,4692624,1:23.529,86.0,4,0,0,1,25774.0,0,Finished
1,1,1,25.0,6671611,1:42.913,452.0,1,7,7,1,28946.0,1,Finished
4,4,4,12.0,6723541,1:44.720,452.0,1,7,0,1,28542.0,0,Finished
2,2,2,18.0,6680572,1:43.345,274.0,3,3,1,1,29681.0,0,Finished
6,6,6,8.0,6725593,1:43.120,274.0,3,3,2,1,28779.0,0,Finished
3,3,3,15.0,6711595,1:44.669,415.0,2,5,5,1,28722.0,0,Finished
5,5,5,10.0,6724612,1:44.715,415.0,2,5,0,1,29513.0,0,Finished
11,7,7,6.0,6774612,1:43.164,58.0,6,0,0,1,29922.0,0,Finished
2,1,1,25.0,5245181,1:35.916,495.0,1,8,8,1,29551.0,1,Finished
1,2,2,18.0,5247726,1:35.861,495.0,1,8,0,1,29794.0,0,Finished
3,3,3,15.0,5252668,1:35.990,442.0,2,5,5,1,29798.0,0,Finished
4,4,4,12.0,5261724,1:36.611,442.0,2,5,0,1,29531.0,0,Finished
19,5,5,10.0,5276197,1:36.283,292.0,3,3,1,1,29370.0,0,Finished
18,6,6,8.0,5325632,1:36.345,292.0,3,3,2,1,37446.0,0,Finished
7,7,7,6.0,5343571,1:38.107,27.0,9,0,0,1,30397.0,0,Finished
1,1,1,25.0,5237062,1:32.785,538.0,1,9,9,1,22614.0,1,Finished
2,2,2,18.0,5249981,1:33.110,538.0,1,9,0,1,22777.0,0,Finished
3,3,3,15.0,5251357,1:33.367,319.0,3,3,1,1,28789.0,0,Finished
15,4,4,12.0,5256557,1:33.187,319.0,3,3,2,1,22864.0,0,Finished
4,5,5,10.0,5288060,1:34.223,460.0,2,5,0,1,22781.0,0,Finished
8,6,6,8.0,5306935,1:32.318,460.0,2,5,5,1,22748.0,0,Finished
9,7,7,6.0,5316441,1:34.073,43.0,7,0,0,1,23635.0,0,Finished
11,9,9,2.0,5325117,1:34.670,43.0,7,0,0,1,23316.0,0,Finished
5,8,8,4.0,5324260,1:34.786,84.0,5,0,0,1,23692.0,0,Finished
2,1,1,25.0,5658643,1:38.482,497.0,2,6,1,1,23714.0,1,Finished
5,4,4,12.0,5676865,1:38.280,497.0,2,6,5,1,24449.0,0,Finished
18,2,2,18.0,5659924,1:38.246,337.0,3,3,1,1,23446.0,0,Finished
1,3,3,15.0,5660985,1:37.392,563.0,1,9,9,3,23804.0,0,Finished
3,5,5,10.0,5683387,1:38.470,563.0,1,9,0,1,23478.0,0,Finished
7,6,6,8.0,5745853,1:39.548,106.0,4,0,0,1,24681.0,0,Finished
11,7,7,6.0,5753637,1:39.858,106.0,4,0,0,1,29319.0,0,Finished
10,8,8,4.0,5759723,1:39.992,47.0,7,0,0,1,25723.0,0,Finished
2,1,1,25.0,5908851,1:19.186,362.0,3,4,2,3,22131.5,1,Finished
4,2,2,18.0,5926167,1:19.522,530.0,2,6,5,3,22217.5,0,Finished
6,3,3,15.0,5958765,1:20.334,530.0,2,6,1,1,22017.0,0,Finished
3,4,4,12.0,5987589,1:20.728,585.0,1,9,9,3,22334.0,0,Finished
1,1,1,25.0,5229066,1:11.795,620.0,1,10,10,1,22641.0,1,Finished
3,5,5,10.0,5252009,1:10.540,620.0,1,10,0,3,22841.0,0,Finished
5,2,2,18.0,5230535,1:11.578,392.0,3,4,2,1,23432.0,0,Finished
11,4,4,12.0,5234259,1:11.343,392.0,3,4,2,1,23300.0,0,Finished
4,3,3,15.0,5233830,1:11.769,553.0,2,6,1,1,22766.0,0,Finished
2,6,6,8.0,5256063,1:10.831,553.0,2,6,5,3,22617.0,0,Finished
7,7,7,6.0,5273265,1:12.082,42.0,8,0,0,1,23593.0,0,Finished
8,8,8,4.0,5280296,1:12.362,90.0,5,0,0,1,23403.0,0,Finished
10,9,9,2.0,5281923,1:12.206,90.0,5,0,0,1,23115.0,0,Finished
1,1,1,25.0,5980382,1:41.357,655.0,1,11,11,1,21283.0,1,Finished
2,5,5,10.0,6028339,1:40.953,655.0,1,11,0,3,21444.5,0,Finished
3,2,2,18.0,5982963,1:40.867,571.0,2,6,5,1,22630.0,0,Finished
6,3,3,15.0,5993088,1:41.909,419.0,3,4,2,1,21057.0,0,Finished
5,4,4,12.0,5995761,1:41.249,419.0,3,4,2,1,21061.0,0,Finished
11,6,6,8.0,6052930,1:41.351,122.0,4,0,0,1,21964.0,0,Finished
8,7,7,6.0,6071171,1:42.876,48.0,8,0,0,1,21828.0,0,Finished
14,8,8,4.0,6071657,1:42.816,52.0,7,0,0,1,22112.0,0,Finished
2,1,1,26.0,5127325,1:25.580,44.0,1,1,1,1,22014.0,1,Finished
1,2,2,18.0,5148211,1:26.057,44.0,1,1,0,1,21515.0,0,Finished
4,3,3,15.0,5149845,1:26.256,15.0,3,0,0,1,21157.0,0,Finished
3,4,4,12.0,5184434,1:27.954,22.0,2,0,0,1,21995.0,0,Finished
5,5,5,10.0,5185528,1:26.926,22.0,2,0,0,1,22306.0,0,Finished
7,6,6,8.0,5214481,1:28.182,8.0,4,0,0,1,22388.0,0,Finished
3,1,1,25.0,5661295,1:33.528,87.0,1,2,1,3,24289.5,1,Finished
4,2,2,18.0,5664275,1:34.209,87.0,1,2,1,3,24649.0,0,Finished
1,3,3,16.0,5667426,1:33.411,48.0,2,0,0,3,24438.0,0,Finished
2,5,5,10.0,5697363,1:34.895,48.0,2,0,0,6,27544.333333333332,0,Finished
5,4,4,12.0,5667703,1:35.311,31.0,3,0,0,3,25464.0,0,Finished
13,8,8,4.0,5719389,1:35.291,31.0,3,0,0,3,26020.5,0,Finished
9,6,6,8.0,5707049,1:35.777,8.0,5,0,0,3,24446.0,0,Finished
8,7,7,6.0,5708765,1:35.589,10.0,4,0,0,3,25634.0,0,Finished
16,11,11,0.0,5725894,1:35.237,10.0,4,0,0,3,26302.5,0,Finished
12,9,9,2.0,5723992,1:36.752,3.0,8,0,0,3,25250.5,0,Finished
14,10,10,1.0,5724991,1:36.330,3.0,9,0,0,3,26967.0,0,Finished
2,1,1,25.0,5526350,1:35.892,130.0,1,3,2,3,23120.5,1,Finished
1,2,2,18.0,5532902,1:34.872,130.0,1,3,1,3,23139.5,0,Finished
3,3,3,15.0,5540124,1:34.836,73.0,2,0,0,3,22532.5,0,Finished
4,5,5,10.0,5557626,1:34.860,73.0,2,0,0,3,23574.0,0,Finished
5,4,4,12.0,5553977,1:36.143,52.0,3,0,0,3,22794.0,0,Finished
6,6,6,9.0,5615657,1:34.742,52.0,3,0,0,6,22477.0,0,Finished
1,1,1,25.0,5512942,1:44.024,173.0,1,4,2,1,20006.0,1,Finished
2,2,2,18.0,5514466,1:44.166,173.0,1,4,2,1,19993.0,0,Finished
3,3,3,15.0,5524681,1:44.629,99.0,2,0,0,1,19981.0,0,Finished
8,5,5,11.0,5582049,1:43.009,99.0,2,0,0,3,20119.5,0,Finished
4,4,4,12.0,5530435,1:44.794,64.0,3,0,0,1,20973.0,0,Finished
5,6,6,8.0,5589358,1:45.524,17.0,5,0,0,1,20939.0,0,Finished
13,9,9,2.0,5616758,1:46.009,17.0,5,0,0,1,23099.0,0,Finished
9,7,7,6.0,5596768,1:45.807,18.0,4,0,0,1,19755.0,0,Finished
7,8,8,4.0,5613210,1:45.394,18.0,4,0,0,3,20949.5,0,Finished
2,1,1,26.0,5750443,1:18.492,217.0,1,5,3,3,22388.0,1,Finished
1,2,2,18.0,5754517,1:18.737,217.0,1,5,2,3,22026.0,0,Finished
4,3,3,15.0,5758122,1:19.769,87.0,3,0,0,3,22478.5,0,Finished
6,6,6,8.0,5770019,1:20.536,87.0,3,0,0,3,22329.0,0,Finished
3,4,4,12.0,5759610,1:19.820,121.0,2,0,0,3,22694.5,0,Finished
5,5,5,10.0,5763804,1:20.002,121.0,2,0,0,3,22642.0,0,Finished
8,7,7,6.0,5778602,1:20.770,15.0,6,0,0,3,22508.5,0,Finished
7,10,10,1.0,5785084,1:21.057,15.0,6,0,0,3,22555.5,0,Finished
12,8,8,4.0,5782785,1:20.859,22.0,4,0,0,3,21506.5,0,Finished
9,9,9,2.0,5783499,1:20.726,6.0,9,0,0,3,27935.0,0,Finished
11,11,11,0.0,5785888,1:21.028,6.0,9,0,0,3,30468.0,0,Finished
13,12,12,0.0,5787201,1:20.615,12.0,8,0,0,3,22540.5,0,Finished
0,13,13,0.0,5789684,1:21.282,12.0,8,0,0,1,22193.0,0,Finished
14,14,14,0.0,5792246,1:21.382,13.0,7,0,0,3,22445.5,0,Finished
18,16,16,0.0,5798134,1:21.833,13.0,7,0,0,3,22944.0,0,Finished
15,15,15,0.0,5797320,1:21.859,17.0,5,0,0,3,22838.5,0,Finished
1,1,1,25.0,6208437,1:16.167,257.0,1,6,4,1,24266.0,1,Finished
2,3,3,15.0,6211599,1:15.163,257.0,1,6,2,3,24903.0,0,Finished
4,2,2,18.0,6211039,1:16.277,139.0,2,0,0,1,24483.0,0,Finished
3,4,4,12.0,6213974,1:16.229,110.0,3,0,0,1,24011.0,0,Finished
8,5,5,11.0,6218383,1:14.279,110.0,3,0,0,3,24009.5,0,Finished
9,6,6,8.0,6261891,1:15.891,30.0,4,0,0,1,23795.0,0,Finished
12,11,11,0.0,6275238,1:16.413,30.0,4,0,0,1,25026.0,0,Finished
7,7,7,6.0,6263011,1:16.288,16.0,7,0,0,1,24023.0,0,Finished
10,8,8,4.0,6263637,1:15.607,16.0,7,0,0,1,25062.0,0,Finished
6,9,9,2.0,6269331,1:15.697,14.0,8,0,0,1,24269.0,0,Finished
13,10,10,1.0,6269471,1:16.746,16.0,6,0,0,1,24219.0,0,Finished
2,1,1,25.0,5347084,1:14.813,295.0,1,7,5,1,23662.0,1,Finished
6,4,4,13.0,5398127,1:13.078,295.0,1,7,2,3,23725.0,0,Finished
1,2,2,18.0,5350742,1:14.875,172.0,2,0,0,1,23782.0,0,Finished
3,3,3,15.0,5351780,1:14.356,172.0,2,0,0,1,23732.0,0,Finished
9,5,5,10.0,5404739,1:14.767,124.0,3,0,0,1,23426.0,0,Finished
1,1,1,25.0,5071198,1:32.764,338.0,1,8,6,1,30186.0,1,Finished
2,2,2,18.0,5089254,1:33.586,338.0,1,8,2,1,30412.0,0,Finished
3,3,3,15.0,5090183,1:33.828,198.0,2,0,0,1,30203.0,0,Finished
7,5,5,11.0,5133994,1:32.740,198.0,2,0,0,3,30256.0,0,Finished
4,4,4,12.0,5106103,1:34.162,137.0,3,0,0,1,30118.0,0,Finished
6,6,6,8.0,5166660,1:34.561,40.0,4,0,0,1,29920.0,0,Finished
2,1,1,26.0,4921822,1:07.475,169.0,3,1,1,1,21110.0,1,Finished
1,2,2,18.0,4924546,1:07.994,228.0,2,0,0,1,21878.0,0,Finished
9,4,4,12.0,4941432,1:07.676,228.0,2,0,0,3,23743.5,0,Finished
3,3,3,15.0,4940782,1:08.565,363.0,1,8,2,1,22552.0,0,Finished
4,5,5,10.0,4944627,1:08.050,363.0,1,8,6,1,30067.0,0,Finished
2,1,1,26.0,4868452,1:27.369,407.0,1,9,7,1,28905.0,1,Finished
1,2,2,18.0,4893380,1:27.406,407.0,1,9,2,3,28335.0,0,Finished
3,3,3,15.0,4898569,1:29.313,243.0,2,0,0,3,28453.0,0,Finished
5,4,4,12.0,4903144,1:29.544,191.0,3,1,0,1,27905.0,0,Finished
4,5,5,10.0,4907910,1:29.272,191.0,3,1,1,3,27888.5,0,Finished
13,6,6,8.0,4922091,1:29.757,60.0,4,0,0,1,27980.0,0,Finished
8,11,11,0.0,4942733,1:29.636,60.0,4,0,0,3,28097.0,0,Finished
7,7,7,6.0,4922853,1:29.624,39.0,5,0,0,3,28398.5,0,Finished
10,10,10,1.0,4941185,1:29.949,39.0,5,0,0,1,28926.0,0,Finished
12,8,8,4.0,4933992,1:30.034,26.0,6,0,0,1,28364.0,0,Finished
17,9,9,2.0,4935172,1:29.910,19.0,8,0,0,3,29094.0,0,Finished
9,12,12,0.0,4944069,1:30.872,19.0,8,0,0,1,28954.0,0,Finished
18,13,13,0.0,4949538,1:29.390,19.0,7,0,0,3,29737.0,0,Finished
2,1,1,26.0,6271275,1:16.645,217.0,3,2,2,15,20371.8,1,Finished
20,2,2,18.0,6278608,1:16.794,261.0,2,0,0,15,20752.4,0,Finished
14,3,3,15.0,6279580,1:17.708,42.0,5,0,0,10,22389.75,0,Finished
16,6,6,8.0,6281327,1:17.850,42.0,5,0,0,10,20935.0,0,Finished
15,4,4,12.0,6280241,1:17.831,31.0,7,0,0,15,21308.4,0,Finished
7,5,5,10.0,6280858,1:17.841,70.0,4,0,0,6,21346.0,0,Finished
6,7,7,6.0,6288113,1:17.746,26.0,8,0,0,15,22664.6,0,Finished
12,8,8,4.0,6290040,1:17.507,26.0,8,0,0,21,20834.833333333332,0,Finished
1,9,9,2.0,6290942,1:18.811,409.0,1,9,7,21,29811.0,0,Finished
18,10,10,1.0,6296262,1:19.062,1.0,10,0,0,15,20811.6,0,Finished
17,11,11,0.0,6297679,1:17.485,1.0,10,0,0,15,20885.8,0,Finished
5,12,12,0.0,6313489,1:19.563,26.0,9,0,0,10,22908.75,0,Finished
11,13,13,0.0,6315124,1:19.300,26.0,9,0,0,10,22894.25,0,Finished
3,1,1,25.0,5703796,1:18.528,438.0,1,10,8,3,22135.0,1,Finished
1,2,2,19.0,5721592,1:17.103,244.0,3,2,2,3,21434.5,0,Finished
5,3,3,15.0,5765229,1:19.786,288.0,2,0,0,1,24819.0,0,Finished
4,4,4,12.0,5769046,1:20.493,288.0,2,0,0,1,21575.0,0,Finished
1,1,1,25.0,5025710,1:46.664,326.0,2,1,1,1,22449.0,1,Finished
2,4,4,13.0,5052132,1:46.409,326.0,2,1,0,3,22824.5,0,Finished
3,2,2,18.0,5026691,1:46.580,471.0,1,10,8,1,23497.0,0,Finished
4,3,3,15.0,5038295,1:46.465,471.0,1,10,2,1,22579.0,0,Finished
17,5,5,10.0,5107035,1:47.507,254.0,3,2,0,1,22506.0,0,Finished
7,6,6,8.0,5110158,1:48.781,40.0,7,0,0,1,23133.0,0,Finished
16,10,10,1.0,5135548,1:48.357,40.0,7,0,0,3,24012.0,0,Finished
19,7,7,6.0,5115367,1:48.143,51.0,5,0,0,1,22834.0,0,Finished
13,9,9,2.0,5134878,1:49.700,51.0,5,0,0,1,22772.0,0,Finished
12,8,8,4.0,5132349,1:48.349,43.0,6,0,0,3,23237.5,0,Finished
1,1,1,25.0,4526665,1:23.009,351.0,2,2,2,1,23833.0,1,Finished
3,2,2,18.0,4527500,1:22.859,505.0,1,10,2,1,23700.0,0,Finished
2,3,3,16.0,4561864,1:21.779,505.0,1,10,8,3,23821.5,0,Finished
5,4,4,12.0,4572180,1:23.466,65.0,5,0,0,1,24320.0,0,Finished
6,5,5,10.0,4584830,1:23.641,65.0,5,0,0,1,24092.0,0,Finished
8,6,6,8.0,4585980,1:23.364,266.0,3,2,0,1,29830.0,0,Finished
19,8,8,4.0,4601157,1:23.143,266.0,3,2,2,3,27757.0,0,Finished
18,7,7,6.0,4600467,1:23.770,46.0,7,0,0,1,25340.0,0,Finished
3,1,1,25.0,7113667,1:44.802,394.0,2,3,1,1,29384.0,1,Finished
1,2,2,18.0,7116308,1:44.723,394.0,2,3,2,1,29168.0,0,Finished
4,3,3,15.0,7117488,1:45.176,289.0,3,2,2,1,28846.0,0,Finished
6,6,6,8.0,7125330,1:45.260,289.0,3,2,0,1,28606.0,0,Finished
2,4,4,12.0,7118275,1:44.914,527.0,1,10,8,1,28930.0,0,Finished
5,5,5,10.0,7119786,1:43.534,527.0,1,10,2,1,29234.0,0,Finished
9,7,7,6.0,7128436,1:45.716,89.0,4,0,0,1,30397.0,0,Finished
7,12,12,0.0,7149641,1:45.969,89.0,4,0,0,2,30623.0,0,Finished
11,8,8,4.0,7129214,1:45.769,55.0,6,0,0,1,32482.0,0,Finished
14,15,15,0.0,7151845,1:44.371,55.0,6,0,0,3,31755.0,0,Finished
8,9,9,2.0,7130385,1:45.765,67.0,5,0,0,3,29357.5,0,Finished
20,14,14,0.0,7151327,1:45.915,67.0,5,0,0,1,30756.0,0,Finished
10,10,10,1.0,7141522,1:45.630,35.0,8,0,0,3,29015.0,0,Finished
17,11,11,0.0,7149103,1:46.274,26.0,9,0,0,3,36516.0,0,Finished
13,17,17,0.0,7200189,1:42.301,26.0,9,0,0,3,30159.5,0,Finished
16,13,13,0.0,7150086,1:44.896,46.0,7,0,0,6,32710.0,0,Finished
19,16,16,0.0,7160691,1:46.793,1.0,10,0,0,3,29677.0,0,Finished
2,1,1,26.0,5618992,1:35.761,571.0,1,11,9,1,29751.0,1,Finished
4,2,2,18.0,5622821,1:36.316,571.0,1,11,2,1,29436.0,0,Finished
1,3,3,15.0,5624204,1:36.193,409.0,2,3,2,3,29474.5,0,Finished
9,4,4,12.0,5633202,1:36.937,311.0,3,2,2,1,29978.0,0,Finished
0,5,5,10.0,5657340,1:36.762,311.0,3,2,0,1,29854.0,0,Finished
5,6,6,8.0,5664881,1:38.020,101.0,4,0,0,1,30103.0,0,Finished
7,8,8,4.0,5676741,1:38.301,101.0,4,0,0,1,29290.0,0,Finished
11,7,7,6.0,5667720,1:38.043,52.0,7,0,0,1,30271.0,0,Finished
14,11,11,0.0,5679813,1:38.611,52.0,7,0,0,1,30168.0,0,Finished
13,9,9,2.0,5677771,1:38.130,28.0,9,0,0,1,30509.0,0,Finished
6,10,10,1.0,5678833,1:38.519,68.0,5,0,0,3,32025.0,0,Finished
19,12,12,0.0,5681488,1:38.228,55.0,6,0,0,3,30162.0,0,Finished
16,14,14,0.0,5689068,1:38.606,55.0,6,0,0,1,29935.0,0,Finished
15,13,13,0.0,5687902,1:38.589,35.0,8,0,0,3,30775.0,0,Finished
12,15,15,0.0,5692338,1:38.696,35.0,8,0,0,3,34210.0,0,Finished
3,1,1,25.0,4906755,1:31.862,612.0,1,12,3,3,23078.5,1,Finished
4,3,3,16.0,4920613,1:30.983,612.0,1,12,9,3,23586.5,0,Finished
1,2,2,18.0,4920098,1:32.122,435.0,2,3,1,3,23622.5,0,Finished
6,4,4,12.0,4966292,1:32.775,323.0,3,2,0,3,23327.5,0,Finished
7,5,5,10.0,4975856,1:33.563,111.0,4,0,0,1,23476.0,0,Finished
3,1,1,25.0,5808904,1:19.461,652.0,1,13,10,1,22269.0,1,Finished
6,3,3,15.0,5812457,1:19.494,652.0,1,13,3,1,22179.0,0,Finished
2,2,2,18.0,5810670,1:19.381,466.0,2,3,1,1,21862.0,0,Finished
1,4,4,13.0,5815272,1:19.232,466.0,2,3,2,3,23894.0,0,Finished
5,5,5,10.0,5830303,1:19.325,341.0,3,2,0,3,22097.5,0,Finished
4,6,6,8.0,5877711,1:20.406,341.0,3,2,2,1,24493.0,0,Finished
11,7,7,6.0,5882723,1:20.485,64.0,7,0,0,1,22357.0,0,Finished
13,8,8,4.0,5883828,1:20.146,73.0,5,0,0,1,22345.0,0,Finished
1,1,1,25.0,5455739,1:07.657,37.0,1,1,1,3,19172.0,1,Finished
5,4,4,12.0,5461428,1:07.712,37.0,1,1,0,3,19107.5,0,Finished
1,1,1,25.0,5635653,1:36.957,695.0,1,14,4,3,23985.0,1,Finished
5,2,2,18.0,5639801,1:38.446,695.0,1,14,10,1,23943.0,0,Finished
3,3,3,15.0,5640655,1:38.214,366.0,3,2,2,3,23580.0,0,Finished
6,5,5,10.0,5713691,1:38.029,366.0,3,2,0,6,27006.0,0,Finished
4,4,4,13.0,5687892,1:36.169,479.0,2,3,2,3,26500.5,0,Finished
